sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;10;Session genius.core.session.Session@385228d2 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@6f36875c failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder];60rounds;No;;0;;;;;;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,134;56;;60rounds;Yes;No;4;0,47632;0,77410;0,21130;0,52426;2,33590;RandomCounterOfferNegotiationParty@838;RandomCounterOfferNegotiationParty@839;RandomCounterOfferNegotiationParty@840;TimeDependentAgentConceder@841;0.5616666666666666;0.47632066378171756;0.7740989017067431;0.523809075;0.5616666666666666;0.47632066378171756;0.7740989017067431;0.523809075;0.5616666666666666;0.47632066378171756;0.7740989017067431;0.0;0.0;0.0;0.0;0.0;0.5616666666666666;0.47632066378171756;0.7740989017067431;0.523809075;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0,159;61;;60rounds;No;No;2;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@842;TitForTatAgentTB@843;TitForTatAgentTB@844;RandomCounterOfferNegotiationParty@845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;57;Session genius.core.session.Session@571f6c70 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TitForTatAgentTB;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;57;Session genius.core.session.Session@6ab66d76 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TitForTatAgentTB;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,154;61;;60rounds;No;No;2;0,00000;0,00000;1,36280;1,58071;0,00000;RandomCounterOfferNegotiationParty@854;TitForTatAgentTB@855;TitForTatAgentTB@856;RandomCounterOfferNegotiationParty@857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;3;Session genius.core.session.Session@75fc1f5d failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentBoulware;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@37f45f30 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;15;Session genius.core.session.Session@761a064f failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentBoulware;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@4431e7f7 failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,152;61;;60rounds;No;No;2;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@874;TimeDependentAgentConceder@875;TitForTatAgentTB@876;RandomCounterOfferNegotiationParty@877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;44;Session genius.core.session.Session@2ab6a86a failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;15;Session genius.core.session.Session@66bfa28a failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentConceder;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@744e0d5d failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,153;61;;60rounds;No;No;2;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@890;RandomCounterOfferNegotiationParty@891;TitForTatAgentTB@892;RandomCounterOfferNegotiationParty@893;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;57;Session genius.core.session.Session@490c40bc failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;57;Session genius.core.session.Session@116730a3 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;TitForTatAgentTB;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,135;57;;60rounds;Yes;No;4;0,49922;0,81639;0,17415;0,51641;2,40216;RandomCounterOfferNegotiationParty@902;RandomCounterOfferNegotiationParty@903;TitForTatAgentTB@904;RandomCounterOfferNegotiationParty@905;0.5508333333333333;0.49921942482277504;0.8163888955949072;0.5357137750000001;0.5508333333333333;0.49921942482277504;0.8163888955949072;0.5357137750000001;0.5508333333333333;0.49921942482277504;0.8163888955949072;0.5357137750000001;0.0;0.0;0.0;0.0;0.5508333333333333;0.49921942482277504;0.8163888955949072;0.5357137750000001;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
0,155;61;;60rounds;No;No;3;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@906;TitForTatAgentTB@907;TimeDependentAgentBoulware@908;RandomCounterOfferNegotiationParty@909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;57;Session genius.core.session.Session@5e04d300 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TitForTatAgentTB;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@2a5f31b7 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TitForTatAgentTB;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;3;Session genius.core.session.Session@3ba0fccd failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TitForTatAgentTB;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;3;Session genius.core.session.Session@1b6cf91 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;49;Session genius.core.session.Session@5739a7e0 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@2d130ecb failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;44;Session genius.core.session.Session@4f30b2e failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;10;Session genius.core.session.Session@4e3ab2d3 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentConceder;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;31;Session genius.core.session.Session@7ac6427d failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;5;Session genius.core.session.Session@35b51327 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentConceder;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;11;Session genius.core.session.Session@76ff2d98 failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@471621c4 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@398e3548 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@6a00d4d9 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@362c22df failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,169;61;;60rounds;No;No;3;0,00000;0,00000;1,36280;1,58071;0,00000;TitForTatAgentTB@970;TitForTatAgentTB@971;TimeDependentAgentConceder@972;RandomCounterOfferNegotiationParty@973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;57;Session genius.core.session.Session@2fb55ebb failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TitForTatAgentTB;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@15e2f9c5 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TitForTatAgentTB;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
0,137;57;;60rounds;Yes;No;4;0,51190;0,81876;0,16892;0,33493;2,57938;RandomCounterOfferNegotiationParty@982;TitForTatAgentTB@983;TimeDependentAgentConceder@984;RandomCounterOfferNegotiationParty@985;0.6708333333333334;0.8187558758921929;0.5778870443117995;0.51190435;0.6708333333333334;0.8187558758921929;0.5778870443117995;0.51190435;0.6708333333333334;0.8187558758921929;0.0;0.51190435;0.0;0.0;0.0;0.0;0.6708333333333334;0.8187558758921929;0.5778870443117995;0.51190435;party1_utility.xml;party2_utility.xml;party3_utility.xml;party4_utility.xml
;36;Session genius.core.session.Session@438e5ff5 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentBoulware;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;49;Session genius.core.session.Session@361c84b2 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;13;Session genius.core.session.Session@13fb4150 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentBoulware;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@1ed1f0ce failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentBoulware;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;15;Session genius.core.session.Session@5cd41d54 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;TimeDependentAgentConceder;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;31;Session genius.core.session.Session@54fec64c failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;7;Session genius.core.session.Session@3746029f failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentConceder;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;9;Session genius.core.session.Session@2146d92f failed: Failed to execute protocol: null:[negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@608f3986 failed: Failed to execute protocol: null:[C:\Users\DANIEL\Desktop\Universidad\Master\NARC\negociacion\out\production\negociacion\TitForTatAgentTB.class, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TitForTatAgentTB;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@388be8a4 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
;56;Session genius.core.session.Session@3f2276b9 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty, agents.TimeDependentAgentConceder, negotiator.parties.RandomCounterOfferNegotiationParty];60rounds;No;;0;;;;;;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;TimeDependentAgentConceder;RandomCounterOfferNegotiationParty;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;party3_utility;party4_utility
